"Date","NIFTY"
22-Apr-96,1106.9
23-Apr-96,1095.8
24-Apr-96,1145.1
25-Apr-96,1120.8
26-Apr-96,1123.6
29-Apr-96,1118.3
30-Apr-96,1114.3
1-May-96,1137.8
2-May-96,1132
3-May-96,1119.4
6-May-96,1088.2
7-May-96,1093
8-May-96,1108.5
9-May-96,1090.5
10-May-96,1078.6
13-May-96,1088.1
14-May-96,1105.4
15-May-96,1115.9
16-May-96,1128.5
17-May-96,1115.5
20-May-96,1083.6
21-May-96,1074.8
22-May-96,1081.1
23-May-96,1076.7
24-May-96,1085
27-May-96,1065.2
28-May-96,1063.3
29-May-96,1096.7
30-May-96,1082.8
31-May-96,1089.9
3-Jun-96,1108.8
4-Jun-96,1105.6
5-Jun-96,1113.1
6-Jun-96,1129.8
7-Jun-96,1133.4
10-Jun-96,1141.3
11-Jun-96,1143
12-Jun-96,1163.8
13-Jun-96,1168.4
14-Jun-96,1196
17-Jun-96,1185.3
18-Jun-96,1181.9
19-Jun-96,1168
20-Jun-96,1169.4
21-Jun-96,1157.4
24-Jun-96,1146.7
25-Jun-96,1127.7
26-Jun-96,1119.8
27-Jun-96,1127
28-Jun-96,1122
1-Jul-96,1109
2-Jul-96,1100
3-Jul-96,1080
4-Jul-96,1088
5-Jul-96,1093
8-Jul-96,1103.4
9-Jul-96,1088.7
10-Jul-96,1086.6
11-Jul-96,1097.4
12-Jul-96,1089.3
15-Jul-96,1093.3
16-Jul-96,1083.4
18-Jul-96,1118.6
19-Jul-96,1119.2
22-Jul-96,1125.6
23-Jul-96,1092.1
24-Jul-96,1069.4
25-Jul-96,1062.6
26-Jul-96,1051.2
29-Jul-96,1033.9
30-Jul-96,1014.9
31-Jul-96,1042.8
1-Aug-96,1036.6
2-Aug-96,1032.9
5-Aug-96,1032.2
6-Aug-96,1035.5
7-Aug-96,1048.5
8-Aug-96,1039.2
9-Aug-96,1037.9
12-Aug-96,1032.1
13-Aug-96,1024.4
14-Aug-96,1018.4
16-Aug-96,1002.2
19-Aug-96,975.66
20-Aug-96,977.34
21-Aug-96,999.19
22-Aug-96,1002.1
23-Aug-96,1012.7
26-Aug-96,1009
27-Aug-96,1014.6
28-Aug-96,1027
29-Aug-96,1025.8
30-Aug-96,1029
2-Sep-96,1036.9
3-Sep-96,1023.2
4-Sep-96,1026.4
5-Sep-96,1037.4
6-Sep-96,1032
9-Sep-96,1013.8
10-Sep-96,1001.1
11-Sep-96,991.34
12-Sep-96,989.28
13-Sep-96,980.72
16-Sep-96,962.27
17-Sep-96,971.21
18-Sep-96,994.43
19-Sep-96,977.76
20-Sep-96,977.03
23-Sep-96,968.84
24-Sep-96,968.91
25-Sep-96,971.29
26-Sep-96,959.31
27-Sep-96,947.23
30-Sep-96,943.96
1-Oct-96,936.27
3-Oct-96,924.92
4-Oct-96,904.12
7-Oct-96,874
8-Oct-96,873.9
9-Oct-96,874.72
10-Oct-96,898.42
11-Oct-96,908.79
14-Oct-96,892.05
15-Oct-96,897.77
16-Oct-96,892.77
17-Oct-96,892.07
18-Oct-96,895
22-Oct-96,919.09
23-Oct-96,951.29
24-Oct-96,932.77
25-Oct-96,936.95
28-Oct-96,935.89
29-Oct-96,926.39
30-Oct-96,929.03
31-Oct-96,909.29
1-Nov-96,906.68
4-Nov-96,890.13
5-Nov-96,881.57
6-Nov-96,866.57
7-Nov-96,874.89
8-Nov-96,884.64
10-Nov-96,880.36
11-Nov-96,891.27
13-Nov-96,896.84
14-Nov-96,889.39
15-Nov-96,894.31
18-Nov-96,904.05
19-Nov-96,897.58
20-Nov-96,876.61
21-Nov-96,869.82
22-Nov-96,850.33
25-Nov-96,852.26
26-Nov-96,855.48
27-Nov-96,829.08
28-Nov-96,825.47
29-Nov-96,830.32
2-Dec-96,820.25
3-Dec-96,809.43
4-Dec-96,788.15
5-Dec-96,802.23
6-Dec-96,808.19
9-Dec-96,808.69
10-Dec-96,803.2
11-Dec-96,837.07
12-Dec-96,827.25
13-Dec-96,824.62
16-Dec-96,847.27
17-Dec-96,850.74
18-Dec-96,860.4
19-Dec-96,860.58
20-Dec-96,884.38
23-Dec-96,882
24-Dec-96,884.05
26-Dec-96,911.8
31-Dec-96,899.1
1-Jan-97,939.55
2-Jan-97,927.05
3-Jan-97,931.65
6-Jan-97,927.8
7-Jan-97,928.8
8-Jan-97,946.7
9-Jan-97,956.6
10-Jan-97,980.35
13-Jan-97,980.7
14-Jan-97,989.3
15-Jan-97,1041.8
16-Jan-97,1009.4
17-Jan-97,1001.7
20-Jan-97,977
21-Jan-97,960.5
22-Jan-97,987.1
24-Jan-97,985.9
27-Jan-97,1009.1
28-Jan-97,1021.8
29-Jan-97,1017.2
30-Jan-97,1000
31-Jan-97,972.65
3-Feb-97,948.2
4-Feb-97,958.3
5-Feb-97,962.5
6-Feb-97,967.75
7-Feb-97,978.8
10-Feb-97,981.45
11-Feb-97,992.75
12-Feb-97,1001
13-Feb-97,1002.1
14-Feb-97,1009.4
17-Feb-97,1020.1
18-Feb-97,1000.7
19-Feb-97,1011.8
20-Feb-97,1003.1
21-Feb-97,991.55
24-Feb-97,964.75
25-Feb-97,966.1
26-Feb-97,968.85
27-Feb-97,992.75
28-Feb-97,998.65
1-Mar-97,1102.9
3-Mar-97,1107.7
4-Mar-97,1117.3
5-Mar-97,1132.9
6-Mar-97,1127.2
10-Mar-97,1078.7
11-Mar-97,1052
12-Mar-97,1074.2
13-Mar-97,1066.5
14-Mar-97,1070.1
17-Mar-97,1072.6
18-Mar-97,1064.3
19-Mar-97,1052
20-Mar-97,1054.8
21-Mar-97,1061.4
25-Mar-97,1058.3
26-Mar-97,1059.2
27-Mar-97,1057.8
31-Mar-97,968.3
1-Apr-97,970.15
2-Apr-97,1002.2
3-Apr-97,1010.6
4-Apr-97,1001
7-Apr-97,990.9
9-Apr-97,1030.3
10-Apr-97,1008.3
11-Apr-97,1013.4
12-Apr-97,1003.2
15-Apr-97,1014.9
17-Apr-97,1035.2
21-Apr-97,1060.6
22-Apr-97,1059.8
23-Apr-97,1071
24-Apr-97,1067.2
25-Apr-97,1069.4
28-Apr-97,1065.4
29-Apr-97,1057.4
30-Apr-97,1079.8
2-May-97,1069
5-May-97,1045.5
6-May-97,1048.4
7-May-97,1044.4
8-May-97,1054
9-May-97,1053.3
12-May-97,1040.5
13-May-97,1031
14-May-97,1041.6
15-May-97,1045
16-May-97,1048.4
19-May-97,1050.8
20-May-97,1050.8
21-May-97,1042
22-May-97,1037.2
23-May-97,1033.7
26-May-97,1026.9
27-May-97,1025.7
28-May-97,1027
29-May-97,1038.2
30-May-97,1050.9
2-Jun-97,1064.9
3-Jun-97,1073.7
4-Jun-97,1085.7
5-Jun-97,1086.6
6-Jun-97,1082.7
9-Jun-97,1074.6
10-Jun-97,1081.1
11-Jun-97,1104.6
12-Jun-97,1120.7
13-Jun-97,1136.3
16-Jun-97,1129.7
17-Jun-97,1138.8
18-Jun-97,1159.8
19-Jun-97,1159.8
20-Jun-97,1158.3
23-Jun-97,1153.7
24-Jun-97,1155.3
25-Jun-97,1161.9
26-Jun-97,1168.2
27-Jun-97,1169.6
30-Jun-97,1192.4
1-Jul-97,1200.4
2-Jul-97,1222.9
3-Jul-97,1214.9
4-Jul-97,1216.1
7-Jul-97,1209.7
8-Jul-97,1198.2
9-Jul-97,1236.5
10-Jul-97,1239.1
11-Jul-97,1221.1
14-Jul-97,1187
15-Jul-97,1183.3
16-Jul-97,1183
17-Jul-97,1181.4
21-Jul-97,1165
22-Jul-97,1173.2
23-Jul-97,1200.7
24-Jul-97,1199.9
25-Jul-97,1185
28-Jul-97,1181.6
29-Jul-97,1190.3
30-Jul-97,1197.9
31-Jul-97,1221.5
1-Aug-97,1232.4
4-Aug-97,1250.4
5-Aug-97,1273.1
6-Aug-97,1292.9
7-Aug-97,1269.6
8-Aug-97,1256.9
11-Aug-97,1258.3
12-Aug-97,1248.4
13-Aug-97,1244.6
14-Aug-97,1227.9
18-Aug-97,1201.4
19-Aug-97,1180.7
20-Aug-97,1198.2
21-Aug-97,1181.5
22-Aug-97,1160.4
25-Aug-97,1144.3
26-Aug-97,1151.7
27-Aug-97,1168.4
28-Aug-97,1134.6
29-Aug-97,1105
1-Sep-97,1104.7
2-Sep-97,1117.1
3-Sep-97,1134.7
4-Sep-97,1137.1
5-Sep-97,1149.2
8-Sep-97,1158.2
9-Sep-97,1159.5
10-Sep-97,1154.5
11-Sep-97,1154.3
12-Sep-97,1142.8
15-Sep-97,1141
16-Sep-97,1140.1
17-Sep-97,1134.2
18-Sep-97,1109.3
19-Sep-97,1104.3
22-Sep-97,1085
23-Sep-97,1088.6
24-Sep-97,1100.8
25-Sep-97,1111.3
26-Sep-97,1116.1
29-Sep-97,1125.7
30-Sep-97,1123.8
1-Oct-97,1114.7
9-Oct-97,1134.5
10-Oct-97,1163.5
13-Oct-97,1156.9
14-Oct-97,1137.9
15-Oct-97,1150.4
16-Oct-97,1168.3
17-Oct-97,1177.8
20-Oct-97,1188.2
21-Oct-97,1174.9
22-Oct-97,1169.8
23-Oct-97,1151.6
24-Oct-97,1136.6
27-Oct-97,1120.8
28-Oct-97,1032.6
29-Oct-97,1107
30-Oct-97,1085.2
3-Nov-97,1084
4-Nov-97,1090.2
5-Nov-97,1085
6-Nov-97,1080.9
7-Nov-97,1074.8
10-Nov-97,1065.9
11-Nov-97,1073.3
12-Nov-97,1045
13-Nov-97,1022.4
17-Nov-97,1024.9
18-Nov-97,1009.8
19-Nov-97,987.85
20-Nov-97,995.15
21-Nov-97,1005.7
24-Nov-97,981.25
25-Nov-97,1010.7
26-Nov-97,1016.8
27-Nov-97,1046.7
28-Nov-97,1023.9
1-Dec-97,1032.6
2-Dec-97,1029.8
3-Dec-97,1030.7
4-Dec-97,1011.7
5-Dec-97,1006.3
8-Dec-97,1008.8
9-Dec-97,984.05
10-Dec-97,971.9
11-Dec-97,973.65
12-Dec-97,965.15
15-Dec-97,979.85
16-Dec-97,1002.3
17-Dec-97,1013.1
18-Dec-97,1009.7
19-Dec-97,1028.4
22-Dec-97,1051.4
23-Dec-97,1054.8
24-Dec-97,1054.1
26-Dec-97,1061.4
29-Dec-97,1079
30-Dec-97,1058.5
31-Dec-97,1079.4
1-Jan-98,1081.2
2-Jan-98,1086.2
5-Jan-98,1091.6
6-Jan-98,1079.1
7-Jan-98,1082.4
8-Jan-98,1057.7
9-Jan-98,1033.5
12-Jan-98,995.8
13-Jan-98,999.1
14-Jan-98,997.55
15-Jan-98,989.65
16-Jan-98,997.8
19-Jan-98,1017.2
20-Jan-98,1011.4
21-Jan-98,1012.4
22-Jan-98,992.35
23-Jan-98,986.8
27-Jan-98,963.3
28-Jan-98,944.8
29-Jan-98,941.35
30-Jan-98,963.45
2-Feb-98,976.6
3-Feb-98,975.25
4-Feb-98,967.95
5-Feb-98,976.1
6-Feb-98,977.65
9-Feb-98,976.1
10-Feb-98,963.7
11-Feb-98,958.9
12-Feb-98,956.65
13-Feb-98,974.55
17-Feb-98,991.7
18-Feb-98,988.85
19-Feb-98,997.55
20-Feb-98,993.65
23-Feb-98,1009.6
24-Feb-98,1014.1
25-Feb-98,1036
26-Feb-98,1045.8
27-Feb-98,1060.7
2-Mar-98,1098.2
3-Mar-98,1063.5
4-Mar-98,1092.3
5-Mar-98,1083.3
6-Mar-98,1081.4
9-Mar-98,1099.5
10-Mar-98,1086
11-Mar-98,1083
12-Mar-98,1077.5
16-Mar-98,1090.4
17-Mar-98,1083.3
18-Mar-98,1103.3
19-Mar-98,1105.8
20-Mar-98,1109.6
23-Mar-98,1124.1
24-Mar-98,1120.8
25-Mar-98,1146.9
26-Mar-98,1129.5
27-Mar-98,1140.3
30-Mar-98,1124.8
31-Mar-98,1116.9
1-Apr-98,1150.1
2-Apr-98,1157.4
3-Apr-98,1173.4
6-Apr-98,1187.1
7-Apr-98,1187.8
9-Apr-98,1209.6
10-Apr-98,1192.4
13-Apr-98,1159.4
15-Apr-98,1206.3
16-Apr-98,1197
17-Apr-98,1210
20-Apr-98,1207.1
21-Apr-98,1212.7
22-Apr-98,1210.8
23-Apr-98,1182.1
24-Apr-98,1173.8
27-Apr-98,1164.3
28-Apr-98,1146.8
29-Apr-98,1151.1
30-Apr-98,1159.3
4-May-98,1185.1
5-May-98,1188.1
6-May-98,1172.4
8-May-98,1161.5
11-May-98,1160.3
12-May-98,1132.2
13-May-98,1094.1
14-May-98,1118.6
15-May-98,1110.1
18-May-98,1119.8
19-May-98,1121.7
20-May-98,1141.3
21-May-98,1126.1
22-May-98,1126.5
25-May-98,1122.9
26-May-98,1104.4
27-May-98,1090.9
28-May-98,1075.5
29-May-98,1063.1
1-Jun-98,1053.7
2-Jun-98,1019.6
3-Jun-98,1033.9
4-Jun-98,1027
5-Jun-98,993.5
8-Jun-98,968.6
9-Jun-98,995.05
10-Jun-98,962.9
11-Jun-98,961.35
12-Jun-98,971.15
15-Jun-98,916.8
16-Jun-98,910.1
17-Jun-98,976.5
18-Jun-98,956.15
19-Jun-98,913.25
22-Jun-98,880.2
23-Jun-98,875.6
24-Jun-98,908.5
25-Jun-98,932.15
26-Jun-98,924.35
29-Jun-98,949.1
30-Jun-98,941.65
1-Jul-98,942.25
2-Jul-98,919.9
3-Jul-98,900.55
6-Jul-98,917.35
7-Jul-98,924.7
8-Jul-98,944.15
9-Jul-98,961.05
10-Jul-98,980.15
13-Jul-98,964.35
14-Jul-98,967.35
15-Jul-98,971.4
16-Jul-98,1004
17-Jul-98,1000.9
20-Jul-98,977.3
21-Jul-98,965.5
22-Jul-98,965.7
23-Jul-98,934.4
24-Jul-98,920.1
27-Jul-98,899.35
28-Jul-98,917.25
29-Jul-98,937.85
30-Jul-98,932.6
31-Jul-98,931.4
3-Aug-98,906
4-Aug-98,906.2
5-Aug-98,907.45
6-Aug-98,902.75
7-Aug-98,895.55
10-Aug-98,878.75
11-Aug-98,866.5
12-Aug-98,860.1
13-Aug-98,872.25
14-Aug-98,864.1
17-Aug-98,854.55
18-Aug-98,832.45
19-Aug-98,838.3
20-Aug-98,868.7
21-Aug-98,855.45
24-Aug-98,859.8
25-Aug-98,871.9
27-Aug-98,877.45
28-Aug-98,849.8
31-Aug-98,852.8
1-Sep-98,834.55
2-Sep-98,842.5
3-Sep-98,846.45
4-Sep-98,866.5
7-Sep-98,887.1
8-Sep-98,899.95
9-Sep-98,903.6
10-Sep-98,907.4
11-Sep-98,899.7
14-Sep-98,920.5
15-Sep-98,920.8
16-Sep-98,914.5
17-Sep-98,910.1
18-Sep-98,901.65
21-Sep-98,897.7
22-Sep-98,897.25
23-Sep-98,907.75
24-Sep-98,934.8
25-Sep-98,934.95
28-Sep-98,927.9
29-Sep-98,908.4
30-Sep-98,904.95
5-Oct-98,840.75
6-Oct-98,845.75
7-Oct-98,874.25
8-Oct-98,847.95
9-Oct-98,849.1
12-Oct-98,835.8
13-Oct-98,816.75
14-Oct-98,843.55
15-Oct-98,835.65
16-Oct-98,839.5
19-Oct-98,831.25
20-Oct-98,808.7
22-Oct-98,811.6
23-Oct-98,817.35
26-Oct-98,845.25
27-Oct-98,841.6
28-Oct-98,833.85
29-Oct-98,832.25
30-Oct-98,828.85
31-Oct-98,824
2-Nov-98,823.2
3-Nov-98,820.9
5-Nov-98,829.15
6-Nov-98,840.8
9-Nov-98,864.65
10-Nov-98,868.7
11-Nov-98,868.85
12-Nov-98,871.75
13-Nov-98,867.25
16-Nov-98,855.35
17-Nov-98,860
18-Nov-98,875.05
19-Nov-98,865.1
20-Nov-98,857.95
21-Nov-98,857.4
23-Nov-98,847.55
24-Nov-98,841.75
26-Nov-98,824.45
27-Nov-98,812.45
28-Nov-98,810.85
30-Nov-98,817.75
1-Dec-98,816.65
2-Dec-98,821.15
3-Dec-98,817.05
4-Dec-98,828.35
7-Dec-98,845.15
8-Dec-98,853
9-Dec-98,856.55
10-Dec-98,864.4
11-Dec-98,870
14-Dec-98,863.6
15-Dec-98,845.05
16-Dec-98,851.55
17-Dec-98,830.25
18-Dec-98,835.2
21-Dec-98,859.3
22-Dec-98,857.3
23-Dec-98,858.7
24-Dec-98,861.1
28-Dec-98,879.85
29-Dec-98,872.65
30-Dec-98,899.95
31-Dec-98,884.25
1-Jan-99,890.8
4-Jan-99,897.8
5-Jan-99,907.2
6-Jan-99,928.25
7-Jan-99,954.7
8-Jan-99,990.05
11-Jan-99,985.6
12-Jan-99,964.45
13-Jan-99,961.2
14-Jan-99,954.75
15-Jan-99,934.3
18-Jan-99,944.9
19-Jan-99,924.1
21-Jan-99,967.2
22-Jan-99,957.05
25-Jan-99,949.8
27-Jan-99,971.3
28-Jan-99,955.1
29-Jan-99,966.2
1-Feb-99,940.15
2-Feb-99,931.2
3-Feb-99,952.4
4-Feb-99,939.7
5-Feb-99,936.3
8-Feb-99,916.5
9-Feb-99,924.75
10-Feb-99,959.45
11-Feb-99,960.05
12-Feb-99,970.25
15-Feb-99,954.55
16-Feb-99,958.9
17-Feb-99,969.05
18-Feb-99,973.45
19-Feb-99,976.3
22-Feb-99,953.85
23-Feb-99,949.65
24-Feb-99,957.65
25-Feb-99,954.3
26-Feb-99,941.2
27-Feb-99,981.3
1-Mar-99,1015.8
3-Mar-99,1051.8
4-Mar-99,1041.2
5-Mar-99,1054.4
8-Mar-99,1072.1
9-Mar-99,1078.3
10-Mar-99,1078.8
11-Mar-99,1059.6
12-Mar-99,1072.6
15-Mar-99,1073.9
16-Mar-99,1053.1
17-Mar-99,1060.6
18-Mar-99,1074.6
19-Mar-99,1062.9
20-Mar-99,1060.3
22-Mar-99,1063
23-Mar-99,1072.9
24-Mar-99,1062.8
25-Mar-99,1054.9
26-Mar-99,1041.2
30-Mar-99,1054.6
31-Mar-99,1078
1-Apr-99,1063.4
5-Apr-99,1011.4
6-Apr-99,1024.2
7-Apr-99,1031
8-Apr-99,1020.3
9-Apr-99,993.4
12-Apr-99,998.2
13-Apr-99,994.25
15-Apr-99,968.6
16-Apr-99,1044.4
17-Apr-99,966.95
19-Apr-99,993.9
20-Apr-99,995.4
21-Apr-99,996.65
22-Apr-99,981.65
23-Apr-99,982
26-Apr-99,931.35
28-Apr-99,943.5
29-Apr-99,966.6
30-Apr-99,978.2
3-May-99,970.75
4-May-99,1008.3
5-May-99,1019.5
6-May-99,1046.9
7-May-99,1062.9
10-May-99,1094.2
11-May-99,1116
12-May-99,1110.9
13-May-99,1148.1
14-May-99,1165.3
17-May-99,1151.9
18-May-99,1160.1
19-May-99,1180.2
20-May-99,1166.9
21-May-99,1145.8
24-May-99,1151.6
25-May-99,1160.2
26-May-99,1135.5
27-May-99,1091.4
28-May-99,1081.5
31-May-99,1132.3
1-Jun-99,1123.8
2-Jun-99,1125.1
3-Jun-99,1136.6
4-Jun-99,1155
7-Jun-99,1156.6
8-Jun-99,1178.9
9-Jun-99,1163.2
10-Jun-99,1162.6
11-Jun-99,1141.9
14-Jun-99,1126.9
15-Jun-99,1120.5
16-Jun-99,1148.1
17-Jun-99,1176.3
18-Jun-99,1175.1
21-Jun-99,1202.3
22-Jun-99,1214.3
23-Jun-99,1193.1
24-Jun-99,1181.3
25-Jun-99,1177
28-Jun-99,1192.2
29-Jun-99,1191.3
30-Jun-99,1187.7
1-Jul-99,1183.2
2-Jul-99,1197.8
5-Jul-99,1230.2
6-Jul-99,1241.2
7-Jul-99,1243.7
8-Jul-99,1244
9-Jul-99,1254
12-Jul-99,1315.3
13-Jul-99,1321.4
14-Jul-99,1335.1
15-Jul-99,1317.7
16-Jul-99,1324.2
19-Jul-99,1349.6
20-Jul-99,1314.7
21-Jul-99,1340.1
22-Jul-99,1349.2
23-Jul-99,1342.9
26-Jul-99,1326.1
27-Jul-99,1309.8
28-Jul-99,1320.1
29-Jul-99,1325.7
30-Jul-99,1310.1
2-Aug-99,1289.6
3-Aug-99,1285
4-Aug-99,1326.4
5-Aug-99,1323.3
6-Aug-99,1316.8
9-Aug-99,1327.7
10-Aug-99,1309.7
11-Aug-99,1315.3
12-Aug-99,1309.5
13-Aug-99,1291.8
16-Aug-99,1309.9
17-Aug-99,1322.7
18-Aug-99,1363.3
19-Aug-99,1345
20-Aug-99,1347.3
23-Aug-99,1369.7
24-Aug-99,1382.6
25-Aug-99,1371.6
26-Aug-99,1402.5
27-Aug-99,1417.5
30-Aug-99,1422.6
31-Aug-99,1412
1-Sep-99,1410.7
2-Sep-99,1375.8
3-Sep-99,1374.9
6-Sep-99,1390.2
7-Sep-99,1383.2
8-Sep-99,1399.5
9-Sep-99,1396.9
10-Sep-99,1391.1
14-Sep-99,1370.5
15-Sep-99,1374.7
16-Sep-99,1351.2
17-Sep-99,1359.7
20-Sep-99,1357.8
21-Sep-99,1350.6
22-Sep-99,1386.4
23-Sep-99,1398
24-Sep-99,1412.2
27-Sep-99,1389.5
28-Sep-99,1379.1
29-Sep-99,1415.3
30-Sep-99,1413.1
1-Oct-99,1403.2
4-Oct-99,1372.3
5-Oct-99,1378.1
6-Oct-99,1392.7
7-Oct-99,1469.7
8-Oct-99,1479.2
11-Oct-99,1484
12-Oct-99,1483.8
13-Oct-99,1496.3
14-Oct-99,1505.2
15-Oct-99,1454.5
18-Oct-99,1444
20-Oct-99,1477.6
21-Oct-99,1453.3
22-Oct-99,1430.2
23-Oct-99,1449.8
25-Oct-99,1426.2
26-Oct-99,1414.3
27-Oct-99,1411.4
28-Oct-99,1367.7
29-Oct-99,1325.4
1-Nov-99,1270
2-Nov-99,1332.2
3-Nov-99,1326.4
4-Nov-99,1336.8
5-Nov-99,1364.5
7-Nov-99,1369.6
9-Nov-99,1371.2
10-Nov-99,1389.1
11-Nov-99,1389.6
12-Nov-99,1373.5
15-Nov-99,1362.7
16-Nov-99,1357.7
17-Nov-99,1352.2
18-Nov-99,1364.2
19-Nov-99,1361.8
22-Nov-99,1375.2
24-Nov-99,1394.9
25-Nov-99,1408.6
26-Nov-99,1399.6
29-Nov-99,1384.6
30-Nov-99,1376.1
1-Dec-99,1388.7
2-Dec-99,1408.8
3-Dec-99,1418
6-Dec-99,1442.8
7-Dec-99,1445.1
8-Dec-99,1438.6
9-Dec-99,1447.5
10-Dec-99,1439.7
13-Dec-99,1427.6
14-Dec-99,1398.2
15-Dec-99,1401.4
16-Dec-99,1419.7
17-Dec-99,1419.3
20-Dec-99,1422.4
21-Dec-99,1421.7
22-Dec-99,1481.7
23-Dec-99,1488.3
24-Dec-99,1459
27-Dec-99,1432.1
28-Dec-99,1442.2
29-Dec-99,1476.3
30-Dec-99,1480.4
3-Jan-00,1592.2
4-Jan-00,1638.7
5-Jan-00,1595.8
6-Jan-00,1617.6
7-Jan-00,1613.3
10-Jan-00,1632.9
11-Jan-00,1572.5
12-Jan-00,1624.8
13-Jan-00,1621.4
14-Jan-00,1622.7
17-Jan-00,1611.6
18-Jan-00,1606.7
19-Jan-00,1634.8
20-Jan-00,1601.1
21-Jan-00,1620.6
24-Jan-00,1613.6
25-Jan-00,1586.4
27-Jan-00,1603.9
28-Jan-00,1599.1
31-Jan-00,1546.2
1-Feb-00,1549.5
2-Feb-00,1588
3-Feb-00,1597.9
4-Feb-00,1599.7
7-Feb-00,1636.6
8-Feb-00,1662.7
9-Feb-00,1689.6
10-Feb-00,1711.2
11-Feb-00,1756
14-Feb-00,1744.5
15-Feb-00,1702.5
16-Feb-00,1711.1
17-Feb-00,1742.1
18-Feb-00,1717.8
21-Feb-00,1753.5
22-Feb-00,1739
23-Feb-00,1696.4
24-Feb-00,1732
25-Feb-00,1710.4
28-Feb-00,1722.5
29-Feb-00,1654.8
1-Mar-00,1712.7
2-Mar-00,1696.5
3-Mar-00,1656
6-Mar-00,1688.5
7-Mar-00,1702.7
8-Mar-00,1666.3
9-Mar-00,1646.2
10-Mar-00,1602.7
13-Mar-00,1560.7
14-Mar-00,1567
15-Mar-00,1620.1
16-Mar-00,1562.2
21-Mar-00,1556.6
22-Mar-00,1589.6
23-Mar-00,1553.4
24-Mar-00,1569.5
27-Mar-00,1562.9
28-Mar-00,1568.6
29-Mar-00,1558.2
30-Mar-00,1549.5
31-Mar-00,1528.4
3-Apr-00,1534.7
4-Apr-00,1428.1
5-Apr-00,1434.6
6-Apr-00,1452.9
7-Apr-00,1557.1
10-Apr-00,1613
11-Apr-00,1624.6
12-Apr-00,1592.7
13-Apr-00,1518.6
17-Apr-00,1443.5
18-Apr-00,1414.8
19-Apr-00,1404.9
20-Apr-00,1415.6
24-Apr-00,1388
25-Apr-00,1359.4
26-Apr-00,1436.1
27-Apr-00,1416.9
28-Apr-00,1406.5
2-May-00,1333.4
3-May-00,1316
4-May-00,1380.5
5-May-00,1422.4
8-May-00,1365
9-May-00,1378.5
10-May-00,1363.1
11-May-00,1304.5
12-May-00,1282.8
15-May-00,1299.2
16-May-00,1306.8
17-May-00,1311.6
18-May-00,1293.4
19-May-00,1268
22-May-00,1233
23-May-00,1224.4
24-May-00,1235.9
25-May-00,1247.6
26-May-00,1275.3
29-May-00,1311
30-May-00,1344.8
31-May-00,1380.4
1-Jun-00,1349
2-Jun-00,1389.2
5-Jun-00,1404.6
6-Jun-00,1421.7
7-Jun-00,1430.3
8-Jun-00,1463.6
9-Jun-00,1467.2
12-Jun-00,1440.4
13-Jun-00,1432.9
14-Jun-00,1435.5
15-Jun-00,1445.2
16-Jun-00,1477.3
19-Jun-00,1498.7
20-Jun-00,1507.1
21-Jun-00,1475.1
22-Jun-00,1488.2
23-Jun-00,1472.2
26-Jun-00,1451.6
27-Jun-00,1454.3
28-Jun-00,1470
29-Jun-00,1492.3
30-Jun-00,1471.4
3-Jul-00,1495.2
4-Jul-00,1511.3
5-Jul-00,1526
6-Jul-00,1516.8
7-Jul-00,1517.6
10-Jul-00,1509.6
11-Jul-00,1518.5
12-Jul-00,1533.3
13-Jul-00,1522.6
14-Jul-00,1509.7
17-Jul-00,1479.6
18-Jul-00,1463.1
19-Jul-00,1435.8
20-Jul-00,1424.2
21-Jul-00,1397.2
24-Jul-00,1317.7
25-Jul-00,1348.9
26-Jul-00,1318.2
27-Jul-00,1338
28-Jul-00,1333.8
31-Jul-00,1332.8
1-Aug-00,1326.8
2-Aug-00,1331.9
3-Aug-00,1321.2
4-Aug-00,1318.5
7-Aug-00,1310.8
8-Aug-00,1345.6
9-Aug-00,1344.9
10-Aug-00,1328
11-Aug-00,1310.7
14-Aug-00,1317.9
16-Aug-00,1351.4
17-Aug-00,1341.4
18-Aug-00,1358
21-Aug-00,1370.2
22-Aug-00,1381.2
23-Aug-00,1386
24-Aug-00,1386.9
25-Aug-00,1381.2
28-Aug-00,1369.8
29-Aug-00,1367.7
30-Aug-00,1375.9
31-Aug-00,1394.1
4-Sep-00,1427.7
5-Sep-00,1428.2
6-Sep-00,1435.3
7-Sep-00,1439.7
8-Sep-00,1450
11-Sep-00,1456.3
12-Sep-00,1467.6
13-Sep-00,1456.1
14-Sep-00,1445.3
15-Sep-00,1417.2
18-Sep-00,1354.3
19-Sep-00,1317
20-Sep-00,1342.9
21-Sep-00,1329.8
22-Sep-00,1266.4
25-Sep-00,1292.5
26-Sep-00,1267.9
27-Sep-00,1292.5
28-Sep-00,1266.4
29-Sep-00,1271.6
3-Oct-00,1282
4-Oct-00,1297.8
5-Oct-00,1284.7
6-Oct-00,1285
9-Oct-00,1267.3
10-Oct-00,1238.9
11-Oct-00,1201.9
12-Oct-00,1206.2
13-Oct-00,1176.7
16-Oct-00,1175.4
17-Oct-00,1158
18-Oct-00,1136
19-Oct-00,1166.1
20-Oct-00,1172
23-Oct-00,1143.9
24-Oct-00,1152.4
25-Oct-00,1183.9
26-Oct-00,1186.3
27-Oct-00,1178.7
30-Oct-00,1167.1
31-Oct-00,1172.7
1-Nov-00,1200.8
2-Nov-00,1224.8
3-Nov-00,1242
